date,close,cycle_phase,cycle_confidence,transition_risk,composite_score,zigzag_structure,stc_value,zigzag_score,stc_score,trend_score,trend_price_vs_sma200_pct,trend_sma50_vs_sma200_pct,stc_direction,raw_phase,raw_transition_risk,candlestick_score,candlestick_patterns,harmonic_pattern,harmonic_score,gann_score,gann_active_cycle_days
2019-05-21,6376.9638671875,CONTRACTION,0.67,high,-0.345,LOWER_HIGHS_LOWER_LOWS,78.38,-1.0,0.784,-0.82,-8.43,-7.98,RISING,ACCUMULATION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-05-24,6578.97509765625,CONTRACTION,0.67,medium,0.115,CONTRACTING_RANGE,97.3,0.0,0.973,-0.629,-5.02,-7.55,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2019-05-29,6391.896484375,CONTRACTION,0.67,low,0.327,HIGHER_HIGHS_HIGHER_LOWS,99.66,1.0,0.706,-0.724,-7.29,-7.18,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-06-03,6513.81787109375,CONTRACTION,0.67,low,0.309,HIGHER_HIGHS_HIGHER_LOWS,99.96,1.0,0.526,-0.598,-5.08,-6.88,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-06-07,6444.57861328125,CONTRACTION,0.33,low,-0.032,EXPANDING_RANGE_VOLATILE,99.99,0.0,0.503,-0.598,-5.66,-6.3,RISING,ACCUMULATION,low,-0.333,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2019-06-12,6355.3056640625,CONTRACTION,0.67,low,-0.369,EXPANDING_RANGE_VOLATILE,50.0,0.0,-0.5,-0.607,-6.56,-5.57,FALLING,CONTRACTION,low,0.5,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-06-17,6104.5537109375,CONTRACTION,1.0,low,-0.894,LOWER_HIGHS_LOWER_LOWS,6.25,-1.0,-0.938,-0.743,-9.8,-5.06,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-06-20,6137.10888671875,CONTRACTION,1.0,low,-0.889,LOWER_HIGHS_LOWER_LOWS,0.78,-1.0,-0.977,-0.691,-8.83,-4.99,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-06-25,6049.69140625,CONTRACTION,1.0,low,-0.764,LOWER_HIGHS_LOWER_LOWS,0.1,-1.0,-0.56,-0.732,-9.62,-5.02,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-06-28,6060.96044921875,CONTRACTION,1.0,low,-0.735,LOWER_HIGHS_LOWER_LOWS,0.01,-1.0,-0.507,-0.699,-8.91,-5.07,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2019-07-03,6060.171875,CONTRACTION,1.0,low,-0.657,LOWER_HIGHS_LOWER_LOWS,7.37,-1.0,-0.28,-0.69,-8.46,-5.33,RISING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2019-07-08,5600.9609375,CONTRACTION,0.67,medium,-0.554,LOWER_HIGHS_LOWER_LOWS,33.86,-1.0,0.339,-1.0,-14.95,-5.52,RISING,ACCUMULATION,medium,-0.143,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-07-11,5594.0048828125,CONTRACTION,1.0,low,-0.976,LOWER_HIGHS_LOWER_LOWS,7.1,-1.0,-0.929,-1.0,-14.59,-5.72,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-07-16,5711.6591796875,CONTRACTION,1.0,low,-0.941,LOWER_HIGHS_LOWER_LOWS,0.89,-1.0,-0.918,-0.905,-12.34,-5.76,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-07-19,5350.90478515625,CONTRACTION,1.0,low,-0.856,LOWER_HIGHS_LOWER_LOWS,0.11,-1.0,-0.568,-1.0,-17.51,-5.98,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-07-24,5349.8837890625,CONTRACTION,1.0,low,-0.836,LOWER_HIGHS_LOWER_LOWS,0.01,-1.0,-0.508,-1.0,-17.18,-6.22,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-07-29,5158.12158203125,CONTRACTION,1.0,low,-0.834,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.501,-1.0,-19.86,-6.62,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-01,5168.64794921875,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-19.44,-7.57,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-06,5410.4501953125,CONTRACTION,0.33,high,-0.042,CONTRACTING_RANGE,87.5,0.0,0.875,-1.0,-15.47,-8.47,RISING,ACCUMULATION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-09,5657.724609375,CONTRACTION,0.33,high,-0.005,CONTRACTING_RANGE,98.44,0.0,0.984,-1.0,-11.36,-9.1,RISING,ACCUMULATION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-16,5619.22509765625,CONTRACTION,0.67,low,0.206,HIGHER_HIGHS_HIGHER_LOWS,99.8,1.0,0.619,-1.0,-11.79,-9.84,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-21,5857.95849609375,CONTRACTION,0.67,low,0.2,HIGHER_HIGHS_HIGHER_LOWS,99.98,1.0,0.515,-0.916,-7.93,-10.39,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-08-26,5883.021484375,CONTRACTION,0.67,low,0.197,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.502,-0.912,-7.45,-10.79,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-08-29,5746.32763671875,CONTRACTION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-9.49,-10.98,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-09-04,5483.51953125,CONTRACTION,0.67,low,-0.167,HIGHER_HIGHS_HIGHER_LOWS,50.0,1.0,-0.5,-1.0,-13.43,-11.13,FALLING,DISTRIBUTION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-09-09,5958.21044921875,CONTRACTION,0.67,low,-0.427,EXPANDING_RANGE_VOLATILE,56.26,0.0,-0.437,-0.845,-5.75,-11.15,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-09-13,6066.173828125,CONTRACTION,0.67,medium,0.053,EXPANDING_RANGE_VOLATILE,89.87,0.0,0.899,-0.74,-3.87,-10.94,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2019-09-18,5732.0791015625,CONTRACTION,0.67,low,-0.508,EXPANDING_RANGE_VOLATILE,46.91,0.0,-0.531,-0.994,-8.94,-10.94,FALLING,CONTRACTION,low,-1.0,DOJI,,0.0,0.0,
2019-09-23,6487.072265625,CONTRACTION,0.33,low,0.069,HIGHER_HIGHS_HIGHER_LOWS,56.23,1.0,-0.438,-0.354,3.27,-10.34,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2019-09-26,6449.078125,CONTRACTION,0.67,low,0.526,HIGHER_HIGHS_HIGHER_LOWS,90.45,1.0,0.904,-0.327,2.82,-9.37,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-10-01,6378.12060546875,CONTRACTION,0.67,low,0.551,HIGHER_HIGHS_HIGHER_LOWS,98.7,1.0,0.987,-0.333,1.88,-8.53,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-10-07,6235.03076171875,CONTRACTION,0.67,low,0.007,CONTRACTING_RANGE,93.72,0.0,0.416,-0.395,-0.29,-7.61,FALLING,ACCUMULATION,low,0.0,,,0.0,0.0,
2019-10-11,6299.97021484375,CONTRACTION,0.67,low,-0.353,CONTRACTING_RANGE,22.73,0.0,-0.773,-0.285,0.9,-6.6,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-10-16,6559.62744140625,CONTRACTION,0.67,low,-0.388,LOWER_HIGHS_LOWER_LOWS,71.78,-1.0,-0.165,0.001,5.23,-5.21,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-10-22,6824.12939453125,CONTRACTION,0.67,medium,0.084,LOWER_HIGHS_LOWER_LOWS,95.01,-1.0,0.95,0.301,9.58,-3.55,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2019-10-25,7026.23095703125,CONTRACTION,0.67,medium,0.122,LOWER_HIGHS_LOWER_LOWS,99.38,-1.0,0.824,0.543,12.82,-1.96,RISING,ACCUMULATION,medium,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-10-30,7106.9208984375,CONTRACTION,0.67,low,0.076,LOWER_HIGHS_LOWER_LOWS,99.92,-1.0,0.548,0.68,14.07,-0.46,RISING,ACCUMULATION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-11-04,6981.888671875,CONTRACTION,0.67,low,0.048,EXPANDING_RANGE_VOLATILE,49.99,0.0,-0.5,0.643,11.96,0.91,FALLING,DISTRIBUTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-11-07,6853.18798828125,CONTRACTION,0.33,medium,-0.116,EXPANDING_RANGE_VOLATILE,6.25,0.0,-0.938,0.591,9.9,1.92,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2019-11-13,6728.5322265625,CONTRACTION,0.33,medium,-0.147,EXPANDING_RANGE_VOLATILE,0.78,0.0,-0.976,0.534,7.92,2.76,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2019-11-18,6675.72607421875,CONTRACTION,0.67,medium,0.327,HIGHER_HIGHS_HIGHER_LOWS,0.1,1.0,-0.56,0.541,7.09,3.73,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-11-21,6601.0537109375,DISTRIBUTION,0.67,low,0.009,CONTRACTING_RANGE,0.01,0.0,-0.507,0.533,5.9,4.76,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-11-26,6700.6943359375,DISTRIBUTION,0.67,low,0.046,CONTRACTING_RANGE,0.0,0.0,-0.501,0.639,7.41,5.36,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2019-11-29,6814.34814453125,DISTRIBUTION,0.67,low,-0.251,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.748,9.03,5.93,FALLING,CONTRACTION,low,-1.0,DOJI,,0.0,0.0,
2019-12-04,6654.70703125,DISTRIBUTION,0.67,low,-0.28,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.66,6.39,6.8,FALLING,CONTRACTION,low,-1.0,DOJI,,0.0,0.0,
2019-12-09,6578.20068359375,DISTRIBUTION,0.67,low,-0.297,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.608,5.2,6.95,FALLING,CONTRACTION,low,0.667,DOJI,,0.0,0.0,
2019-12-12,6582.9501953125,DISTRIBUTION,0.67,low,-0.292,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.623,5.29,7.17,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2019-12-17,6766.66650390625,DISTRIBUTION,0.67,medium,0.219,LOWER_HIGHS_LOWER_LOWS,87.5,-1.0,0.875,0.781,8.15,7.48,RISING,ACCUMULATION,medium,1.0,DOJI,,0.0,0.0,
2019-12-20,6829.06640625,DISTRIBUTION,0.67,medium,0.276,LOWER_HIGHS_LOWER_LOWS,98.44,-1.0,0.984,0.845,9.02,7.88,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2019-12-26,6809.6923828125,DISTRIBUTION,0.67,low,0.154,LOWER_HIGHS_LOWER_LOWS,99.8,-1.0,0.619,0.844,8.59,8.3,RISING,ACCUMULATION,low,-1.0,DOJI,,0.0,0.0,
2019-12-31,6929.78759765625,DISTRIBUTION,0.67,low,0.152,LOWER_HIGHS_LOWER_LOWS,99.98,-1.0,0.515,0.942,10.36,8.48,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2020-01-03,6822.24755859375,ACCUMULATION,0.67,low,0.062,LOWER_HIGHS_LOWER_LOWS,94.54,-1.0,0.338,0.847,8.57,8.37,FALLING,ACCUMULATION,low,0.0,,,0.0,0.0,
2020-01-08,6616.2421875,ACCUMULATION,0.33,medium,-0.073,EXPANDING_RANGE_VOLATILE,11.82,0.0,-0.882,0.664,5.27,8.01,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-01-13,6914.8349609375,ACCUMULATION,0.67,high,0.31,HIGHER_HIGHS_HIGHER_LOWS,5.08,1.0,-0.949,0.88,9.95,7.65,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-01-16,7018.2373046875,ACCUMULATION,1.0,low,0.772,HIGHER_HIGHS_HIGHER_LOWS,37.19,1.0,0.372,0.943,11.41,7.45,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-01-21,6867.7646484375,ACCUMULATION,1.0,low,0.909,HIGHER_HIGHS_HIGHER_LOWS,92.13,1.0,0.921,0.807,8.78,7.36,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-01-24,6703.93896484375,ACCUMULATION,0.67,high,0.356,HIGHER_HIGHS_HIGHER_LOWS,40.54,1.0,-0.595,0.662,6.05,7.18,FALLING,DISTRIBUTION,high,-0.2,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-01-29,6592.8251953125,ACCUMULATION,0.67,high,0.207,HIGHER_HIGHS_HIGHER_LOWS,5.07,1.0,-0.949,0.569,4.26,7.11,FALLING,DISTRIBUTION,high,0.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-02-03,6593.76513671875,ACCUMULATION,0.67,high,0.227,HIGHER_HIGHS_HIGHER_LOWS,0.63,1.0,-0.886,0.567,4.3,7.04,FALLING,DISTRIBUTION,high,0.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-02-06,6603.45263671875,ACCUMULATION,0.67,low,0.01,EXPANDING_RANGE_VOLATILE,0.31,0.0,-0.541,0.57,4.46,6.94,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-02-11,6614.87841796875,ACCUMULATION,0.67,low,-0.313,LOWER_HIGHS_LOWER_LOWS,0.04,-1.0,-0.515,0.576,4.72,6.8,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-02-14,6502.07177734375,ACCUMULATION,0.67,low,-0.34,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.503,0.484,2.95,6.73,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-02-19,6354.23388671875,ACCUMULATION,0.67,low,-0.38,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.359,0.58,6.59,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-02-25,6032.552734375,ACCUMULATION,0.67,low,-0.473,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,0.082,-4.49,6.13,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-02-28,5908.93115234375,CONTRACTION,1.0,low,-0.517,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.05,-6.39,5.38,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-03-04,6004.15185546875,CONTRACTION,1.0,low,-0.505,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.014,-4.85,4.58,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-03-09,5831.81396484375,CONTRACTION,1.0,low,-0.564,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.191,-7.55,3.74,FALLING,CONTRACTION,low,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-03-13,5490.90185546875,CONTRACTION,1.0,low,-0.669,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.507,-12.77,2.64,FALLING,CONTRACTION,low,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-03-18,5033.890625,CONTRACTION,1.0,low,-0.806,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.917,-19.77,1.42,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-03-23,3969.02099609375,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-36.43,-0.27,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-03-26,4587.5068359375,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-26.18,-2.12,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-03-31,4032.92431640625,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-34.74,-4.38,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-04-07,4282.47216796875,CONTRACTION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,50.0,-1.0,0.5,-1.0,-30.3,-6.61,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-04-13,4968.52978515625,CONTRACTION,0.33,high,-0.021,EXPANDING_RANGE_VOLATILE,93.75,0.0,0.938,-1.0,-18.88,-8.18,RISING,ACCUMULATION,high,-1.0,DOJI,,0.0,0.0,
2020-04-17,5177.16796875,CONTRACTION,0.67,high,-0.341,LOWER_HIGHS_LOWER_LOWS,99.22,-1.0,0.977,-1.0,-15.25,-9.57,RISING,ACCUMULATION,high,-1.0,DOJI,,0.0,0.0,
2020-04-22,4872.32177734375,CONTRACTION,0.33,medium,-0.147,EXPANDING_RANGE_VOLATILE,99.9,0.0,0.56,-1.0,-20.01,-11.05,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-04-27,4755.23681640625,ACCUMULATION,0.67,high,-0.498,LOWER_HIGHS_LOWER_LOWS,99.99,-1.0,0.507,-1.0,-21.69,-12.56,RISING,ACCUMULATION,high,-1.0,DOJI,,0.0,0.0,
2020-04-30,5039.6748046875,ACCUMULATION,0.33,medium,-0.166,CONTRACTING_RANGE,100.0,0.0,0.501,-1.0,-16.75,-14.0,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-05-06,4554.826171875,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-24.56,-15.72,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2020-05-11,4643.74658203125,ACCUMULATION,1.0,low,-0.852,LOWER_HIGHS_LOWER_LOWS,44.36,-1.0,-0.556,-1.0,-22.88,-17.36,FALLING,CONTRACTION,low,-0.2,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-05-14,4809.49951171875,ACCUMULATION,0.67,low,0.155,HIGHER_HIGHS_HIGHER_LOWS,83.72,1.0,0.464,-1.0,-19.94,-18.42,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-05-19,4519.13623046875,ACCUMULATION,0.67,high,-0.523,LOWER_HIGHS_LOWER_LOWS,70.81,-1.0,0.43,-1.0,-24.62,-19.58,RISING,ACCUMULATION,high,1.0,DOJI,,0.0,0.0,
2020-05-22,4828.54443359375,ACCUMULATION,0.67,high,-0.497,LOWER_HIGHS_LOWER_LOWS,93.88,-1.0,0.51,-1.0,-19.33,-20.72,RISING,ACCUMULATION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-05-28,5142.70068359375,ACCUMULATION,0.67,high,-0.375,LOWER_HIGHS_LOWER_LOWS,99.23,-1.0,0.875,-1.0,-14.03,-21.57,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-06-02,5351.2451171875,ACCUMULATION,0.33,medium,-0.147,EXPANDING_RANGE_VOLATILE,99.9,0.0,0.558,-1.0,-10.59,-21.57,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-05,5404.00439453125,ACCUMULATION,0.33,medium,-0.164,EXPANDING_RANGE_VOLATILE,99.99,0.0,0.507,-1.0,-9.71,-21.16,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-10,5337.60888671875,ACCUMULATION,0.33,medium,-0.166,CONTRACTING_RANGE,100.0,0.0,0.501,-1.0,-10.78,-20.1,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-15,5149.65966796875,ACCUMULATION,1.0,low,-0.792,LOWER_HIGHS_LOWER_LOWS,62.53,-1.0,-0.375,-1.0,-13.83,-19.41,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-06-18,5374.09765625,ACCUMULATION,0.67,high,-0.364,LOWER_HIGHS_LOWER_LOWS,90.69,-1.0,0.907,-1.0,-9.96,-18.02,RISING,ACCUMULATION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-06-23,5535.94873046875,ACCUMULATION,0.67,high,-0.351,LOWER_HIGHS_LOWER_LOWS,98.31,-1.0,0.948,-1.0,-7.17,-16.55,RISING,ACCUMULATION,high,-0.8,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-06-26,5412.1865234375,ACCUMULATION,0.33,medium,-0.133,EXPANDING_RANGE_VOLATILE,99.79,0.0,0.602,-1.0,-9.17,-15.99,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2020-07-01,5457.51611328125,ACCUMULATION,0.67,low,-0.125,HIGHER_HIGHS_HIGHER_LOWS,62.47,1.0,-0.375,-1.0,-8.37,-15.52,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2020-07-06,5758.9296875,ACCUMULATION,0.67,low,0.338,HIGHER_HIGHS_HIGHER_LOWS,90.62,1.0,0.906,-0.891,-3.22,-14.61,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-07-09,5644.900390625,ACCUMULATION,0.67,low,0.339,HIGHER_HIGHS_HIGHER_LOWS,98.24,1.0,0.948,-0.931,-5.06,-13.55,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-07-14,5428.03271484375,ACCUMULATION,0.67,low,-0.201,HIGHER_HIGHS_HIGHER_LOWS,39.55,1.0,-0.604,-1.0,-8.68,-12.76,FALLING,DISTRIBUTION,low,-1.0,DOJI,,0.0,0.0,
2020-07-17,5566.98388671875,ACCUMULATION,0.67,medium,-0.278,HIGHER_HIGHS_HIGHER_LOWS,4.94,1.0,-0.951,-0.884,-6.12,-11.55,FALLING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-07-22,5645.8876953125,ACCUMULATION,0.67,low,-0.15,HIGHER_HIGHS_HIGHER_LOWS,6.37,1.0,-0.705,-0.746,-4.62,-10.29,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-27,5683.41064453125,ACCUMULATION,0.67,low,0.159,HIGHER_HIGHS_HIGHER_LOWS,22.66,1.0,0.13,-0.653,-3.82,-9.23,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-07-30,5892.28515625,ACCUMULATION,0.67,low,0.497,HIGHER_HIGHS_HIGHER_LOWS,89.02,1.0,0.89,-0.398,-0.19,-7.77,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-08-04,5980.26416015625,ACCUMULATION,0.67,low,0.576,HIGHER_HIGHS_HIGHER_LOWS,98.63,1.0,0.986,-0.259,1.41,-6.6,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-08-07,6281.25390625,ACCUMULATION,1.0,low,0.555,HIGHER_HIGHS_HIGHER_LOWS,99.83,1.0,0.605,0.061,6.63,-5.4,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-08-12,6329.4990234375,EXPANSION,1.0,low,0.559,HIGHER_HIGHS_HIGHER_LOWS,99.98,1.0,0.513,0.165,7.62,-4.33,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-08-17,6422.5869140625,EXPANSION,1.0,low,0.604,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.502,0.31,9.38,-3.18,RISING,EXPANSION,low,-0.556,"BEARISH_ENGULFING,BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-08-20,6618.34716796875,EXPANSION,1.0,low,0.687,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,0.56,12.87,-1.67,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-08-25,6746.68701171875,EXPANSION,1.0,low,0.752,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,0.756,15.16,-0.04,RISING,EXPANSION,low,-1.0,DOJI,,0.0,-0.6,45
2020-08-28,6741.13623046875,EXPANSION,1.0,low,0.773,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,0.82,15.1,1.3,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,-0.6,45
2020-09-02,6567.15283203125,EXPANSION,0.67,high,0.285,HIGHER_HIGHS_HIGHER_LOWS,12.5,1.0,-0.875,0.731,12.2,2.42,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-09-07,6840.81787109375,EXPANSION,0.67,high,0.339,HIGHER_HIGHS_HIGHER_LOWS,1.56,1.0,-0.984,1.0,16.84,3.83,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2020-09-10,6862.16845703125,EXPANSION,0.67,medium,0.61,HIGHER_HIGHS_HIGHER_LOWS,15.12,1.0,-0.171,1.0,17.14,5.15,RISING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-09-15,6692.4560546875,EXPANSION,0.67,medium,0.556,HIGHER_HIGHS_HIGHER_LOWS,8.93,1.0,-0.331,1.0,14.25,6.21,RISING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-09-18,6608.90576171875,DISTRIBUTION,0.67,high,0.337,HIGHER_HIGHS_HIGHER_LOWS,1.12,1.0,-0.989,1.0,12.86,7.3,FALLING,DISTRIBUTION,high,-0.111,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2020-09-23,6169.1337890625,DISTRIBUTION,0.67,high,0.365,HIGHER_HIGHS_HIGHER_LOWS,0.14,1.0,-0.585,0.68,5.47,8.13,FALLING,DISTRIBUTION,high,-0.333,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2020-09-28,6360.5283203125,DISTRIBUTION,0.67,medium,0.125,EXPANDING_RANGE_VOLATILE,0.02,0.0,-0.511,0.886,8.85,8.88,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-10-01,6449.0615234375,DISTRIBUTION,0.67,medium,0.166,EXPANDING_RANGE_VOLATILE,0.0,0.0,-0.501,1.0,10.43,9.67,FALLING,DISTRIBUTION,medium,1.0,DOJI,,0.0,0.0,
2020-10-07,6686.8583984375,DISTRIBUTION,1.0,low,0.5,EXPANDING_RANGE_VOLATILE,50.0,0.0,0.5,1.0,14.56,10.57,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-10-12,6772.0224609375,DISTRIBUTION,1.0,low,0.646,EXPANDING_RANGE_VOLATILE,93.75,0.0,0.938,1.0,16.05,11.49,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
