date,close,cycle_phase,cycle_confidence,transition_risk,composite_score,zigzag_structure,stc_value,zigzag_score,stc_score,trend_score,trend_price_vs_sma200_pct,trend_sma50_vs_sma200_pct,stc_direction,raw_phase,raw_transition_risk,candlestick_score,candlestick_patterns,harmonic_pattern,harmonic_score,gann_score,gann_active_cycle_days
2021-02-10,533.1219482421875,DISTRIBUTION,1.0,low,0.659,EXPANDING_RANGE_VOLATILE,99.22,0.0,0.977,1.0,50.12,38.74,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-02-15,562.7138061523438,DISTRIBUTION,1.0,low,0.853,HIGHER_HIGHS_HIGHER_LOWS,99.9,1.0,0.56,1.0,56.26,38.1,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-02-18,541.6359252929688,EXPANSION,1.0,low,0.831,HIGHER_HIGHS_HIGHER_LOWS,99.49,1.0,0.492,1.0,48.23,37.45,FALLING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-02-23,524.1455078125,EXPANSION,0.67,high,0.409,HIGHER_HIGHS_HIGHER_LOWS,22.71,1.0,-0.773,1.0,41.53,36.55,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-02-26,512.579345703125,EXPANSION,0.67,medium,-0.324,LOWER_HIGHS_LOWER_LOWS,2.84,-1.0,-0.972,1.0,36.61,35.4,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2021-03-03,539.6448364257812,EXPANSION,0.67,low,-0.239,LOWER_HIGHS_LOWER_LOWS,0.35,-1.0,-0.716,1.0,41.95,33.91,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-03-08,518.0070190429688,EXPANSION,0.67,low,-0.176,LOWER_HIGHS_LOWER_LOWS,0.04,-1.0,-0.527,1.0,34.44,32.62,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-03-12,541.1002807617188,DISTRIBUTION,0.67,medium,0.166,CONTRACTING_RANGE,0.01,0.0,-0.503,1.0,38.57,31.24,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-03-17,521.818603515625,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,1.0,32.09,29.96,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-03-22,524.695556640625,DISTRIBUTION,0.67,medium,0.167,EXPANDING_RANGE_VOLATILE,0.0,0.0,-0.5,1.0,31.36,29.01,FALLING,DISTRIBUTION,medium,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-03-25,498.6863708496094,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,23.56,28.0,FALLING,DISTRIBUTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-03-31,501.3783264160156,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,22.99,27.14,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-04-06,486.1175231933594,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,18.17,26.26,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-04-09,474.3566589355469,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,14.48,25.33,FALLING,DISTRIBUTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-04-15,453.716796875,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,8.84,24.35,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-04-20,449.1750793457031,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,7.13,22.82,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-04-26,461.14031982421875,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,9.39,21.02,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-04-29,533.9932861328125,DISTRIBUTION,0.67,low,0.292,LOWER_HIGHS_LOWER_LOWS,87.5,-1.0,0.875,1.0,25.83,19.85,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-05-04,546.7373046875,DISTRIBUTION,0.67,low,0.328,LOWER_HIGHS_LOWER_LOWS,98.44,-1.0,0.984,1.0,27.8,18.66,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-05-07,534.8646240234375,DISTRIBUTION,1.0,low,0.54,EXPANDING_RANGE_VOLATILE,99.8,0.0,0.619,1.0,24.09,17.67,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-05-12,521.682373046875,DISTRIBUTION,1.0,low,0.505,EXPANDING_RANGE_VOLATILE,99.98,0.0,0.515,1.0,20.16,16.8,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-05-18,553.844482421875,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.502,1.0,26.6,16.09,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-05-21,548.2951049804688,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,24.35,15.41,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-05-26,561.8668212890625,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,26.41,14.84,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-05-31,547.925048828125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,22.38,14.17,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-03,574.5573120117188,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,27.33,13.85,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-08,560.3334350585938,EXPANSION,0.67,high,0.417,HIGHER_HIGHS_HIGHER_LOWS,25.0,1.0,-0.75,1.0,23.2,13.49,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2021-06-11,595.8300170898438,EXPANSION,0.67,high,0.51,HIGHER_HIGHS_HIGHER_LOWS,53.13,1.0,-0.469,1.0,29.94,13.54,FALLING,DISTRIBUTION,high,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-06-16,592.0916137695312,EXPANSION,1.0,low,0.965,HIGHER_HIGHS_HIGHER_LOWS,89.45,1.0,0.895,1.0,28.08,13.82,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-21,595.440673828125,EXPANSION,1.0,low,0.995,HIGHER_HIGHS_HIGHER_LOWS,98.49,1.0,0.985,1.0,27.8,14.28,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
