date,close,cycle_phase,cycle_confidence,transition_risk,composite_score,zigzag_structure,stc_value,zigzag_score,stc_score,trend_score,trend_price_vs_sma200_pct,trend_sma50_vs_sma200_pct,stc_direction,raw_phase,raw_transition_risk,candlestick_score,candlestick_patterns,harmonic_pattern,harmonic_score,gann_score,gann_active_cycle_days
2019-08-09,402.9666442871094,DISTRIBUTION,0.67,low,-0.273,LOWER_HIGHS_LOWER_LOWS,18.15,-1.0,-0.819,1.0,9.87,10.32,FALLING,DISTRIBUTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-08-16,401.8157043457031,DISTRIBUTION,0.33,low,-0.01,LOWER_HIGHS_LOWER_LOWS,26.91,-1.0,0.022,0.948,9.14,9.82,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2019-08-21,395.1978759765625,DISTRIBUTION,0.67,low,0.201,LOWER_HIGHS_LOWER_LOWS,78.27,-1.0,0.783,0.82,6.94,9.46,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2019-08-26,394.81427001953125,DISTRIBUTION,0.67,low,-0.338,LOWER_HIGHS_LOWER_LOWS,21.24,-1.0,-0.788,0.774,6.56,8.93,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-08-29,387.86077880859375,DISTRIBUTION,0.67,low,-0.345,LOWER_HIGHS_LOWER_LOWS,31.21,-1.0,-0.688,0.652,4.45,8.6,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-09-04,381.24298095703125,DISTRIBUTION,0.67,low,-0.477,LOWER_HIGHS_LOWER_LOWS,4.54,-1.0,-0.955,0.523,2.48,7.98,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2019-09-09,379.27685546875,DISTRIBUTION,0.67,low,-0.466,LOWER_HIGHS_LOWER_LOWS,0.57,-1.0,-0.847,0.45,1.81,7.2,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2019-09-13,396.4927062988281,DISTRIBUTION,1.0,low,0.39,CONTRACTING_RANGE,52.95,0.0,0.53,0.64,6.28,6.52,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2019-09-18,383.01727294921875,DISTRIBUTION,1.0,low,0.453,CONTRACTING_RANGE,94.12,0.0,0.941,0.417,2.48,5.85,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-09-23,428.047119140625,DISTRIBUTION,0.67,low,0.283,LOWER_HIGHS_LOWER_LOWS,96.5,-1.0,0.865,0.983,14.25,5.4,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2019-09-26,433.466064453125,DISTRIBUTION,1.0,low,0.922,HIGHER_HIGHS_HIGHER_LOWS,99.56,1.0,0.767,1.0,15.33,5.29,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-10-01,407.23468017578125,DISTRIBUTION,1.0,low,0.731,HIGHER_HIGHS_HIGHER_LOWS,99.95,1.0,0.533,0.659,8.01,5.16,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-10-07,399.082275390625,DISTRIBUTION,0.67,low,-0.219,LOWER_HIGHS_LOWER_LOWS,77.07,-1.0,-0.183,0.527,5.56,4.97,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-10-11,411.0230712890625,DISTRIBUTION,0.33,medium,-0.049,EXPANDING_RANGE_VOLATILE,18.84,0.0,-0.812,0.666,8.38,4.94,FALLING,DISTRIBUTION,medium,0.667,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-10-16,417.49700927734375,DISTRIBUTION,1.0,low,0.677,HIGHER_HIGHS_HIGHER_LOWS,63.08,1.0,0.305,0.727,9.77,4.77,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2019-10-22,432.6988220214844,DISTRIBUTION,1.0,low,0.952,HIGHER_HIGHS_HIGHER_LOWS,94.44,1.0,0.944,0.912,13.41,4.83,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-10-25,449.9146728515625,DISTRIBUTION,1.0,low,0.975,HIGHER_HIGHS_HIGHER_LOWS,99.3,1.0,0.924,1.0,17.45,5.21,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-10-30,451.880859375,DISTRIBUTION,1.0,low,0.851,HIGHER_HIGHS_HIGHER_LOWS,99.91,1.0,0.553,1.0,17.47,5.63,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-11-04,451.2574157714844,EXPANSION,1.0,low,0.836,HIGHER_HIGHS_HIGHER_LOWS,99.99,1.0,0.507,1.0,16.87,5.91,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-11-07,458.9781494140625,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,1.0,18.42,6.5,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2019-11-13,465.8837585449219,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,19.7,7.26,RISING,EXPANSION,low,-0.667,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2019-11-18,477.9683837890625,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,22.23,8.09,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-11-21,477.8725280761719,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,21.65,9.1,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-11-26,489.81329345703125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,24.05,10.12,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-11-29,491.6356201171875,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,23.79,10.97,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-12-04,507.60467529296875,EXPANSION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,50.0,1.0,-0.5,1.0,27.08,12.07,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2019-12-09,504.9671325683594,EXPANSION,1.0,low,0.677,HIGHER_HIGHS_HIGHER_LOWS,84.38,1.0,0.031,1.0,25.64,12.7,FALLING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-12-12,513.4552001953125,EXPANSION,1.0,low,0.99,HIGHER_HIGHS_HIGHER_LOWS,96.88,1.0,0.969,1.0,26.92,13.21,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2019-12-17,519.0180053710938,EXPANSION,1.0,low,0.891,HIGHER_HIGHS_HIGHER_LOWS,99.56,1.0,0.674,1.0,27.4,13.98,RISING,EXPANSION,low,-1.0,DOJI,,0.0,-0.6,45
2019-12-20,523.7654418945312,EXPANSION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,49.97,1.0,-0.5,1.0,27.68,14.88,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,-0.6,49
2019-12-26,516.7161865234375,EXPANSION,0.67,high,0.354,HIGHER_HIGHS_HIGHER_LOWS,6.25,1.0,-0.938,1.0,25.13,15.7,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2019-12-31,516.8599243164062,EXPANSION,0.67,high,0.341,HIGHER_HIGHS_HIGHER_LOWS,0.78,1.0,-0.976,1.0,24.32,16.42,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-01-03,516.81201171875,EXPANSION,0.67,high,0.48,HIGHER_HIGHS_HIGHER_LOWS,0.1,1.0,-0.56,1.0,23.57,16.98,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-01-08,504.4396057128906,DISTRIBUTION,0.67,high,0.498,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.507,1.0,20.01,17.22,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-01-13,516.572265625,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.501,1.0,22.26,17.58,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-01-16,515.1815795898438,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,1.0,21.35,17.97,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-01-21,509.3310241699219,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,1.0,19.39,18.06,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-01-24,512.0165405273438,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,19.49,18.0,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-01-29,505.06298828125,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,17.32,17.9,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-02-03,494.4649353027344,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,14.34,17.75,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-02-06,519.4495849609375,DISTRIBUTION,0.67,low,0.25,LOWER_HIGHS_LOWER_LOWS,75.0,-1.0,0.75,1.0,19.54,17.61,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-02-11,517.6751708984375,DISTRIBUTION,0.67,low,0.169,LOWER_HIGHS_LOWER_LOWS,50.59,-1.0,0.506,1.0,18.6,17.38,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-02-14,523.477783203125,DISTRIBUTION,0.67,low,0.203,LOWER_HIGHS_LOWER_LOWS,93.82,-1.0,0.608,1.0,19.34,17.11,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-02-19,522.5186157226562,DISTRIBUTION,0.67,low,0.304,LOWER_HIGHS_LOWER_LOWS,97.27,-1.0,0.912,1.0,18.58,16.78,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-02-25,509.2351379394531,DISTRIBUTION,0.67,medium,0.163,EXPANDING_RANGE_VOLATILE,48.95,0.0,-0.511,1.0,15.05,16.27,FALLING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-02-28,476.91339111328125,DISTRIBUTION,0.67,high,0.02,EXPANDING_RANGE_VOLATILE,6.12,0.0,-0.939,1.0,7.3,15.41,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-03-04,487.5594177246094,DISTRIBUTION,0.67,medium,-0.322,LOWER_HIGHS_LOWER_LOWS,0.76,-1.0,-0.967,1.0,9.23,14.51,FALLING,DISTRIBUTION,medium,-0.25,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-03-09,439.02886962890625,DISTRIBUTION,0.67,low,-0.329,LOWER_HIGHS_LOWER_LOWS,0.1,-1.0,-0.558,0.57,-1.96,13.36,FALLING,CONTRACTION,low,0.333,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-03-13,428.91033935546875,DISTRIBUTION,0.67,low,-0.375,LOWER_HIGHS_LOWER_LOWS,0.01,-1.0,-0.507,0.383,-4.35,12.0,FALLING,CONTRACTION,low,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-03-18,340.5291442871094,DISTRIBUTION,1.0,low,-0.731,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.501,-0.691,-23.94,10.13,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-03-23,272.3849182128906,DISTRIBUTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-38.96,7.8,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-03-26,316.743408203125,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-28.77,5.27,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-03-31,310.50921630859375,CONTRACTION,0.67,low,-0.5,CONTRACTING_RANGE,0.0,0.0,-0.5,-1.0,-29.97,2.85,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-04-07,312.7631530761719,CONTRACTION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,50.0,-1.0,0.5,-1.0,-29.21,0.34,RISING,ACCUMULATION,high,1.0,DOJI,,0.0,0.0,
2020-04-13,317.1270446777344,CONTRACTION,0.67,low,0.313,HIGHER_HIGHS_HIGHER_LOWS,93.75,1.0,0.938,-1.0,-28.02,-2.02,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-04-17,360.190673828125,CONTRACTION,0.67,high,-0.341,LOWER_HIGHS_LOWER_LOWS,99.22,-1.0,0.977,-1.0,-18.03,-4.13,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-04-22,322.2102966308594,CONTRACTION,0.33,medium,-0.147,EXPANDING_RANGE_VOLATILE,99.9,0.0,0.56,-1.0,-26.46,-6.23,RISING,ACCUMULATION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-04-27,333.6715087890625,CONTRACTION,0.33,medium,-0.164,CONTRACTING_RANGE,99.99,0.0,0.507,-1.0,-23.61,-8.49,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-04-30,364.6025390625,CONTRACTION,0.33,medium,-0.166,CONTRACTING_RANGE,100.0,0.0,0.501,-1.0,-16.35,-10.55,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2020-05-06,327.4373779296875,CONTRACTION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-24.65,-13.01,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-05-11,307.0564880371094,CONTRACTION,1.0,low,-0.745,LOWER_HIGHS_LOWER_LOWS,75.48,-1.0,-0.236,-1.0,-29.11,-15.56,FALLING,CONTRACTION,low,-1.0,DOJI,,0.0,0.0,
2020-05-14,314.0099792480469,CONTRACTION,1.0,low,-0.712,LOWER_HIGHS_LOWER_LOWS,78.83,-1.0,-0.135,-1.0,-27.28,-17.95,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-05-19,288.01824951171875,CONTRACTION,1.0,low,-0.928,LOWER_HIGHS_LOWER_LOWS,21.67,-1.0,-0.783,-1.0,-33.07,-20.32,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-05-22,279.1465759277344,CONTRACTION,0.67,medium,-0.324,HIGHER_HIGHS_HIGHER_LOWS,2.71,1.0,-0.973,-1.0,-34.89,-22.83,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-05-28,313.4824523925781,CONTRACTION,0.33,low,-0.208,EXPANDING_RANGE_VOLATILE,37.66,0.0,0.377,-1.0,-26.61,-24.66,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2020-06-02,334.1510925292969,CONTRACTION,0.33,high,-0.034,EXPANDING_RANGE_VOLATILE,89.85,0.0,0.899,-1.0,-21.56,-25.62,RISING,ACCUMULATION,high,-1.0,DOJI,,0.0,0.0,
2020-06-05,342.5911560058594,CONTRACTION,0.67,low,0.329,HIGHER_HIGHS_HIGHER_LOWS,98.73,1.0,0.987,-1.0,-19.44,-25.48,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-06-10,338.5629577636719,CONTRACTION,0.67,low,0.199,HIGHER_HIGHS_HIGHER_LOWS,99.84,1.0,0.597,-1.0,-20.22,-24.71,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-06-15,317.5586242675781,CONTRACTION,0.33,medium,-0.163,EXPANDING_RANGE_VOLATILE,99.98,0.0,0.512,-1.0,-24.96,-24.37,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-18,337.6038513183594,CONTRACTION,0.33,medium,-0.166,EXPANDING_RANGE_VOLATILE,100.0,0.0,0.502,-1.0,-20.05,-23.81,RISING,ACCUMULATION,medium,1.0,DOJI,,0.0,0.0,
2020-06-23,360.76617431640625,CONTRACTION,0.33,medium,-0.167,EXPANDING_RANGE_VOLATILE,100.0,0.0,0.5,-1.0,-14.46,-22.9,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2020-06-26,334.8224792480469,CONTRACTION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-20.45,-22.53,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-07-01,349.1610107421875,CONTRACTION,0.33,medium,-0.167,MIXED,100.0,0.0,0.5,-1.0,-16.92,-22.52,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-07-06,347.051025390625,CONTRACTION,0.33,medium,-0.167,MIXED,100.0,0.0,0.5,-1.0,-17.34,-22.14,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-07-09,355.203369140625,CONTRACTION,0.33,medium,-0.167,MIXED,100.0,0.0,0.5,-1.0,-15.29,-21.7,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-07-14,331.41766357421875,CONTRACTION,0.67,low,-0.583,MIXED,25.0,0.0,-0.75,-1.0,-20.84,-21.72,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-07-17,339.3302307128906,CONTRACTION,0.67,low,-0.656,CONTRACTING_RANGE,3.12,0.0,-0.969,-1.0,-18.71,-21.33,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-07-22,365.51373291015625,CONTRACTION,0.33,medium,-0.17,CONTRACTING_RANGE,49.05,0.0,0.491,-1.0,-12.22,-20.47,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-07-27,343.8380126953125,CONTRACTION,0.67,low,0.297,HIGHER_HIGHS_HIGHER_LOWS,89.21,1.0,0.892,-1.0,-17.28,-19.66,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-07-30,330.8421936035156,CONTRACTION,0.67,low,-0.379,CONTRACTING_RANGE,57.35,0.0,-0.138,-1.0,-20.21,-18.8,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-08-04,336.644775390625,CONTRACTION,0.67,low,-0.639,CONTRACTING_RANGE,8.29,0.0,-0.917,-1.0,-18.58,-17.86,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-08-07,343.3105163574219,CONTRACTION,1.0,low,-0.996,LOWER_HIGHS_LOWER_LOWS,1.09,-1.0,-0.989,-1.0,-16.74,-17.21,FALLING,CONTRACTION,low,1.0,HAMMER,,0.0,0.0,
2020-08-12,351.84649658203125,CONTRACTION,0.67,high,-0.529,LOWER_HIGHS_LOWER_LOWS,41.38,-1.0,0.414,-1.0,-14.43,-16.72,RISING,ACCUMULATION,high,1.0,HAMMER,,0.0,0.0,
2020-08-17,345.4684753417969,CONTRACTION,0.33,high,-0.024,EXPANDING_RANGE_VOLATILE,92.67,0.0,0.927,-1.0,-15.68,-16.31,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-08-20,352.709716796875,CONTRACTION,0.67,low,0.33,HIGHER_HIGHS_HIGHER_LOWS,99.08,1.0,0.991,-1.0,-13.61,-15.69,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-08-25,370.54901123046875,CONTRACTION,0.67,low,0.19,HIGHER_HIGHS_HIGHER_LOWS,99.89,1.0,0.57,-1.0,-8.96,-14.87,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-08-28,392.94403076171875,CONTRACTION,0.67,low,0.217,HIGHER_HIGHS_HIGHER_LOWS,99.99,1.0,0.509,-0.857,-3.16,-13.98,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-09-02,376.3515319824219,CONTRACTION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,-1.0,-6.92,-13.26,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-09-07,358.1286315917969,CONTRACTION,0.67,low,-0.292,HIGHER_HIGHS_HIGHER_LOWS,12.5,1.0,-0.875,-1.0,-11.04,-12.48,FALLING,DISTRIBUTION,low,1.0,DOJI,,0.0,0.0,
2020-09-10,355.5390319824219,CONTRACTION,0.67,medium,-0.328,HIGHER_HIGHS_HIGHER_LOWS,1.56,1.0,-0.984,-1.0,-11.29,-11.91,FALLING,DISTRIBUTION,medium,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-09-15,356.354248046875,CONTRACTION,0.67,low,-0.206,HIGHER_HIGHS_HIGHER_LOWS,0.2,1.0,-0.619,-1.0,-10.65,-11.45,FALLING,DISTRIBUTION,low,1.0,HAMMER,,0.0,0.0,
2020-09-18,354.4360656738281,CONTRACTION,0.67,low,-0.172,HIGHER_HIGHS_HIGHER_LOWS,0.02,1.0,-0.515,-1.0,-10.67,-10.92,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2020-09-23,337.46002197265625,CONTRACTION,0.67,low,-0.501,CONTRACTING_RANGE,0.0,0.0,-0.502,-1.0,-14.42,-10.31,FALLING,CONTRACTION,low,-0.111,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-09-28,348.15399169921875,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-11.13,-9.79,FALLING,CONTRACTION,low,-0.333,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-10-01,354.10040283203125,CONTRACTION,0.33,medium,-0.143,CONTRACTING_RANGE,50.0,0.0,0.5,-0.929,-9.03,-9.56,RISING,ACCUMULATION,medium,1.0,"HAMMER,MORNING_STAR",,0.0,0.0,
2020-10-07,367.0003356933594,CONTRACTION,0.67,medium,0.08,CONTRACTING_RANGE,93.75,0.0,0.938,-0.697,-5.14,-8.8,RISING,ACCUMULATION,medium,1.0,"HAMMER,MORNING_STAR",,0.0,0.0,
2020-10-12,387.52508544921875,CONTRACTION,0.67,medium,0.211,CONTRACTING_RANGE,99.22,0.0,0.977,-0.343,0.7,-7.56,RISING,ACCUMULATION,medium,-1.0,DOJI,,0.0,0.0,
2020-10-15,375.00885009765625,CONTRACTION,0.67,low,0.381,HIGHER_HIGHS_HIGHER_LOWS,99.9,1.0,0.56,-0.417,-2.02,-6.31,RISING,EXPANSION,low,-0.273,"BEARISH_ENGULFING,BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-10-20,397.6436767578125,CONTRACTION,0.67,low,0.157,CONTRACTING_RANGE,99.99,0.0,0.507,-0.035,4.41,-5.11,RISING,ACCUMULATION,low,-0.333,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2020-10-23,399.8974914550781,CONTRACTION,1.0,low,0.526,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,0.077,5.47,-3.93,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-10-28,379.852294921875,CONTRACTION,0.33,medium,0.13,HIGHER_HIGHS_HIGHER_LOWS,50.0,1.0,-0.5,-0.109,0.67,-2.86,FALLING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-11-02,400.3770751953125,CONTRACTION,0.67,low,-0.566,LOWER_HIGHS_LOWER_LOWS,6.25,-1.0,-0.938,0.24,6.66,-1.86,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-11-05,420.5661926269531,CONTRACTION,1.0,low,0.762,HIGHER_HIGHS_HIGHER_LOWS,69.54,1.0,0.695,0.59,12.45,-0.66,RISING,EXPANSION,low,-0.333,DOJI,,0.0,0.0,
2020-11-10,464.06146240234375,CONTRACTION,1.0,low,0.982,HIGHER_HIGHS_HIGHER_LOWS,94.63,1.0,0.946,1.0,24.4,0.59,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-11-13,465.69189453125,CONTRACTION,1.0,low,0.949,HIGHER_HIGHS_HIGHER_LOWS,99.33,1.0,0.847,1.0,25.08,2.24,RISING,EXPANSION,low,0.25,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-11-18,477.2970275878906,CONTRACTION,1.0,low,0.85,HIGHER_HIGHS_HIGHER_LOWS,99.92,1.0,0.551,1.0,28.39,4.19,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
