ticker,company_name,sector,as_of_date,close,cycle_phase,cycle_confidence,transition_risk,pending_phase,dwell_progress,composite_score,zigzag_score,stc_score,trend_score,candlestick_score,harmonic_pattern,gann_score,pe_ratio,pe_percentile_vs_universe,pb_ratio,dividend_yield_percent,earnings_quarterly_growth_percent
GANGESSECU.NS,GANGES SECURITIES LIMITED,Consumer Defensive,2026-09-22,115.04000091552734,CONTRACTION,0.53,low,,,-0.324,-1.0,-0.514,0.255,-1.0,,0.0,39.944443,70.9,0.21316731,0.0,18.5
GARFIBRES.NS,GARWARE TECH FIBRES LTD,Consumer Cyclical,2026-09-22,800.4500122070312,EXPANSION,0.53,low,DISTRIBUTION,3/5,0.062,0.0,-0.673,0.923,1.0,SHARK,0.0,37.739277,68.4,5.8643603,1.12,21.7
GARUDA.NS,GARUDA CONSTRUCT N ENG L,Industrials,2026-09-22,181.55999755859375,DISTRIBUTION,0.71,low,,,-0.018,0.0,-0.842,0.011,0.333,,0.0,12.418605,17.8,3.7062137,0.0,48.4
GATECH.NS,GACM TECHNOLOGIES LIMITED,Financial Services,2026-09-22,0.7900000214576721,DISTRIBUTION,0.71,high,,,0.189,1.0,-0.504,0.933,1.0,,0.0,15.8,29.7,0.8758315,0.0,-53.1
GATECHDVR.NS,GACM TECHNOLOGIES LIMITED,Financial Services,2026-09-22,0.47999998927116394,DISTRIBUTION,0.89,medium,,,0.091,0.0,-0.504,0.869,0.333,,0.0,9.599999,11.1,0.53215075,0.0,-53.1
GATEWAY.NS,GATEWAY DISTRIPARKS LTD,Industrials,2026-09-22,52.279998779296875,ACCUMULATION,0.71,low,CONTRACTION,3/5,-0.531,-1.0,-0.949,-0.203,1.0,,0.0,10.669387,13.8,1.1323861,3.81,-18.9
GAYAHWS.NS,GAYATRI HIGHWAYS LIMITED,Industrials,2026-09-22,1.899999976158142,ACCUMULATION,0.44,low,CONTRACTION,3/5,-0.452,0.0,-0.854,-0.503,1.0,,0.0,,,-0.072078906,0.0,
GAYAPROJ.NS,GAYATRI PROJECTS LTD,Industrials,2026-09-22,23.68000030517578,DISTRIBUTION,0.78,low,,,0.026,0.0,-0.558,0.15,0.0,,0.0,0.21241479,0.2,0.7303908,0.0,
GCSL.NS,GRETEX CORPORATE SERVICES,Financial Services,2026-09-22,639.2000122070312,EXPANSION,0.71,low,,,0.561,1.0,0.244,1.0,-1.0,,0.0,47.844315,77.0,9.096991,0.11,1118.1
GEECEE.NS,GEECEE VENTURES LIMITED,Real Estate,2026-09-22,373.8500061035156,DISTRIBUTION,0.71,low,EXPANSION,3/5,0.527,0.0,0.9,0.983,1.0,,0.0,16.870487,32.6,0.93634325,0.53,126.29999999999998
GEEKAYWIRE.NS,GEEKAY WIRES LIMITED,Industrials,2026-09-22,32.72999954223633,DISTRIBUTION,0.53,low,EXPANSION,3/5,0.124,0.0,0.5,0.993,0.0,,0.0,21.532894,42.5,0.19271873,1.13,-19.8
GEMAROMA.NS,GEM AROMATICS LIMITED,Basic Materials,2026-09-22,153.72000122070312,DISTRIBUTION,0.67,low,CONTRACTION,3/5,-0.629,-1.0,-0.5,-0.387,1.0,,0.0,,,1.7846818,0.0,
GENCON.NS,GENERIC ENG CONS PROJ LTD,Industrials,2026-09-22,39.84000015258789,ACCUMULATION,0.71,low,CONTRACTION,3/5,-0.532,0.0,-0.547,-0.58,1.0,,0.0,26.56,51.7,0.7559629,0.0,-69.5
GENESYS.NS,GENESYS INTL CORPN LTD,Technology,2026-09-22,280.1000061035156,CONTRACTION,0.53,low,EXPANSION,1/5,0.05,0.0,0.5,0.701,-1.0,,0.0,55.796814,81.8,1.6191033,0.0,-25.1
GENSOL.NS,GENSOL ENGINEERING LTD,Technology,2026-09-22,16.93000030517578,ACCUMULATION,0.71,low,EXPANSION,2/5,0.362,0.0,-0.215,0.661,1.0,,0.0,0.7431958,0.5,0.10905484,0.0,28.9
GENUSPAPER.NS,GENUS P&B LIMITED,Basic Materials,2026-09-22,11.279999732971191,ACCUMULATION,0.53,low,DISTRIBUTION,2/5,-0.079,0.0,-0.989,0.674,-0.25,,0.0,20.50909,40.4,0.5808744,0.0,28.599999999999998
GENUSPOWER.NS,GENUS POWER INFRASTRU LTD,Industrials,2026-09-22,309.45001220703125,EXPANSION,0.36,low,CONTRACTION,3/5,-0.057,-1.0,-0.547,0.681,0.0,,0.0,13.207427,20.2,3.8594894,0.16,43.2
GEOJITFSL.NS,GEOJIT FINANCIAL SER L,Financial Services,2026-09-22,80.63999938964844,DISTRIBUTION,0.71,low,CONTRACTION,3/5,-0.41,-1.0,-0.455,0.816,0.0,,0.0,31.015385,58.9,1.8738672,1.83,-28.499999999999996
GESHIP.NS,THE GE SHPG.LTD,Industrials,2026-09-22,1462.0,EXPANSION,0.71,low,,,0.479,1.0,0.5,-0.585,-1.0,,0.0,5.581218,3.0,1.2305123,3.88,159.4
GFLLIMITED.NS,GFL LIMITED,Financial Services,2026-09-22,56.95000076293945,EXPANSION,0.58,low,DISTRIBUTION,3/5,-0.047,-1.0,-0.619,0.956,1.0,,0.0,10.317029,12.9,0.24358948,0.0,
GFSTEELS.NS,GRAND FOUNDRY LTD,Basic Materials,2026-09-22,28.040000915527344,EXPANSION,0.58,low,,,0.595,1.0,0.582,1.0,-1.0,,0.0,35.05,65.1,-15.647322,0.0,
GHCL.NS,GHCL LIMITED,Basic Materials,2026-09-22,420.29998779296875,CONTRACTION,0.53,low,DISTRIBUTION,2/5,0.098,0.0,-0.509,-0.1,1.0,,0.0,7.5026774,5.4,1.0636575,2.85,32.7
GHCLTEXTIL.NS,GHCL TEXTILES LIMITED,Consumer Cyclical,2026-09-22,133.9199981689453,EXPANSION,0.71,low,DISTRIBUTION,3/5,0.266,0.0,-0.515,0.957,1.0,,0.0,13.312126,20.7,0.8519734,0.46,191.1
GICHSGFIN.NS,GIC HOUSING FINANCE LTD,Financial Services,2026-09-22,138.86000061035156,ACCUMULATION,0.71,high,,,-0.024,-1.0,0.433,-0.53,0.0,,0.0,4.748974,2.1,0.35500175,3.23,35.8
GICL.NS,GLOBE INTL CARRIERS LTD,Industrials,2026-09-22,23.329999923706055,ACCUMULATION,0.53,low,DISTRIBUTION,1/5,-0.228,0.0,-0.75,0.205,1.0,,0.0,39.542374,70.5,3.319579,0.0,5.4
GICRE.NS,GENERAL INS CORP OF INDIA,Financial Services,2026-09-22,341.20001220703125,ACCUMULATION,0.71,low,CONTRACTION,3/5,-0.456,-1.0,-0.103,-0.721,0.0,,0.0,6.7417507,4.4,0.60610694,3.83,-31.1
GILLANDERS.NS,GILLANDERS ARBUTHNOT LTD,Consumer Defensive,2026-09-22,105.0,EXPANSION,0.39,low,ACCUMULATION,1/5,0.092,-1.0,0.426,0.706,0.0,,0.0,12.851897,19.4,0.868781,0.0,
GILLETTE.NS,GILLETTE INDIA LTD,Consumer Defensive,2026-09-22,7009.0,CONTRACTION,0.71,low,,,-0.612,-1.0,-0.935,-0.246,-1.0,,0.0,34.170242,63.3,24.131271,2.55,9.4
GINNIFILA.NS,GINNIFILAMENTS LTD.,Consumer Cyclical,2026-09-22,41.599998474121094,DISTRIBUTION,0.36,low,ACCUMULATION,2/5,0.04,0.0,0.375,-0.346,-0.333,,0.0,10.097087,12.4,1.498613,0.0,-14.7
GIPCL.NS,GUJ IND POW CO. LTD,Utilities,2026-09-22,186.9199981689453,EXPANSION,0.71,low,DISTRIBUTION,3/5,0.301,0.0,-0.738,0.94,1.0,,0.0,5.7691355,3.3,0.7554124,2.17,174.8
GKENERGY.NS,GK ENERGY LIMITED,Utilities,2026-09-22,127.7699966430664,EXPANSION,0.36,low,ACCUMULATION,1/5,-0.097,-1.0,-0.41,0.022,1.0,,0.0,10.6475,13.6,2.9209244,0.39,59.9
GKWLIMITED.NS,GKW LIMITED,Industrials,2026-09-22,1565.4000244140625,ACCUMULATION,0.58,low,EXPANSION,2/5,0.027,0.0,0.529,0.064,-0.333,,0.0,,,0.3564646,0.0,-21.9
GLAND.NS,GLAND PHARMA LIMITED,Healthcare,2026-09-22,2916.60009765625,DISTRIBUTION,0.53,low,CONTRACTION,3/5,-0.235,-1.0,-0.843,0.903,0.0,,0.0,42.571888,73.0,4.639222,0.68,47.099999999999994
GLAXO.NS,GLAXOSMITHKLINE PHARMA LT,Healthcare,2026-09-22,2873.60009765625,DISTRIBUTION,0.53,low,CONTRACTION,3/5,-0.212,-1.0,-0.504,0.763,0.0,BUTTERFLY,0.0,45.627186,75.4,21.46961,1.99,15.7
GLENMARK.NS,GLENMARK PHARMACEUTICALS,Healthcare,2026-09-22,2461.39990234375,EXPANSION,0.36,low,DISTRIBUTION,3/5,0.091,1.0,-0.545,-0.09,1.0,,0.0,38.6405,69.2,6.608228,0.31,930.3000000000001
GLFL.NS,GUJARAT LEASE FINANCING L,Financial Services,2026-09-22,5.090000152587891,EXPANSION,0.78,low,CONTRACTION,3/5,-0.695,-1.0,-0.517,-0.415,1.0,,0.0,509.00003,99.0,-3.4229994,0.0,
GLOBAL.NS,GLOBAL EDUCATION LIMITED,Consumer Defensive,2026-09-22,132.22999572753906,EXPANSION,0.53,low,,,0.238,1.0,0.5,0.217,-1.0,,0.0,25.826172,50.3,4.976478,0.77,-10.6
GLOBALE.NS,GLOBALE TESSILE LIMITED,Consumer Cyclical,2026-09-22,11.149999618530273,ACCUMULATION,0.67,low,DISTRIBUTION,1/5,-0.069,0.0,-0.64,0.433,-1.0,,0.0,,,1.2351832,0.0,
GLOBALVECT.NS,GLOBAL VEC HELICORP LTD,Industrials,2026-09-22,133.41000366210938,CONTRACTION,0.67,high,ACCUMULATION,3/5,-0.295,-1.0,0.75,-0.634,-0.111,,0.0,,,-23.05738,0.0,
GLOBE.NS,GLOBE ENTERPRISE (I) LTD,Consumer Cyclical,2026-09-22,2.2200000286102295,CONTRACTION,0.53,medium,ACCUMULATION,3/5,0.308,0.0,0.875,-0.19,1.0,,0.0,13.875001,23.3,0.6676692,0.0,219.0
GLOBECIVIL.NS,GLOBE CIVIL PROJECTS LTD,Industrials,2026-09-22,43.65999984741211,EXPANSION,0.53,low,CONTRACTION,3/5,-0.342,-1.0,-0.559,-0.807,0.0,,0.0,9.637969,11.3,1.1124984,0.0,40.400000000000006
GLOBUSSPR.NS,GLOBUS SPIRITS LTD,Consumer Defensive,2026-09-22,821.2999877929688,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.194,-1.0,-0.515,-0.26,0.0,,0.0,7.0413237,4.9,2.152925,0.79,50.3
GLOSTERLTD.NS,GLOSTER LIMITED,Consumer Cyclical,2026-09-22,572.1500244140625,CONTRACTION,0.58,low,,,-0.491,0.0,-0.852,-0.368,1.0,,0.0,48.943546,77.6,0.5751292,3.46,
GLOTTIS.NS,GLOTTIS LIMITED,Industrials,2026-09-22,57.40999984741211,CONTRACTION,0.89,low,DISTRIBUTION,3/5,-0.064,0.0,-0.5,0.36,0.0,,0.0,13.1373005,19.9,1.8964093,0.0,-10.6
GMBREW.NS,G M BREWERIES LTD,Consumer Defensive,2026-09-22,948.0499877929688,ACCUMULATION,0.53,low,,,0.184,0.0,0.5,-0.455,-0.667,,0.0,12.834032,19.3,2.008789,0.95,45.9
GMDCLTD.NS,GUJARAT MINERAL DEV CORP,Energy,2026-09-22,563.6500244140625,CONTRACTION,0.71,low,,,-0.565,0.0,-0.891,-0.94,0.0,,0.0,18.757072,36.5,2.535686,1.7,-0.2
GMMPFAUDLR.NS,GMM PFAUDLER LIMITED,Industrials,2026-09-22,1462.300048828125,EXPANSION,0.71,low,,,0.623,1.0,0.5,0.993,-0.429,,0.0,93.14013,92.2,5.4579525,0.13,114.39999999999999
GMRAIRPORT.NS,GMR AIRPORTS LIMITED,Industrials,2026-09-22,98.3499984741211,CONTRACTION,0.78,high,ACCUMULATION,3/5,-0.4,-1.0,0.802,-0.701,1.0,,0.0,245.875,97.6,-41.358284,0.0,
GMRP&UI.NS,GMR POW AND URBAN INFRA L,Energy,2026-09-22,95.26000213623047,CONTRACTION,0.58,low,ACCUMULATION,1/5,-0.387,-1.0,0.012,-0.658,1.0,,0.0,12.21282,16.8,3.9079423,0.0,
GNA.NS,GNA AXLES LIMITED,Consumer Cyclical,2026-09-22,561.6500244140625,CONTRACTION,0.71,low,EXPANSION,3/5,0.448,0.0,0.875,0.8,1.0,,0.0,18.247238,35.7,2.4013324,0.53,21.099999999999998
GNFC.NS,GUJ NAR VAL FER & CHEM L,Basic Materials,2026-09-22,598.7000122070312,DISTRIBUTION,0.89,low,EXPANSION,3/5,0.573,0.0,0.319,0.973,1.0,,0.0,8.478969,8.1,0.96549565,3.56,275.9
GOACARBON.NS,GOA CARBON LIMITED,Basic Materials,2026-09-22,386.8999938964844,ACCUMULATION,0.44,low,CONTRACTION,3/5,-0.378,-1.0,-0.913,0.78,0.0,,0.0,,,2.099568,0.0,
GOCLCORP.NS,GOCL CORPORATION LIMITED,Basic Materials,2026-09-22,411.04998779296875,EXPANSION,0.89,medium,DISTRIBUTION,1/5,0.046,0.0,-0.444,0.627,0.0,,0.0,7.554677,5.6,0.6483347,6.62,-96.7
GOCOLORS.NS,GO FASHION INDIA LTD,Consumer Cyclical,2026-09-22,307.8999938964844,DISTRIBUTION,0.71,low,CONTRACTION,3/5,-0.414,-1.0,-0.501,0.847,1.0,,0.0,30.789999,58.7,2.3950279,0.0,-25.900000000000002
GODAVARIB.NS,GODAVARI BIOREFINERIES L,Basic Materials,2026-09-22,243.39999389648438,ACCUMULATION,0.58,medium,,,-0.206,0.0,0.699,-0.92,1.0,,0.0,4868.0,100.0,1.5807555,0.0,
GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LT,Consumer Defensive,2026-09-22,1970.0,CONTRACTION,0.53,low,ACCUMULATION,3/5,-0.26,-1.0,0.875,0.086,1.0,,0.0,22.46038,44.4,4.9461074,2.53,-44.3
GODIGIT.NS,GO DIGIT GENERAL INS LTD,Financial Services,2026-09-22,241.85000610351562,ACCUMULATION,0.89,low,CONTRACTION,3/5,-0.963,-1.0,-0.885,-0.967,0.4,,0.0,45.546143,75.3,4.7715344,0.0,-37.5
GODREJAGRO.NS,GODREJ AGROVET LIMITED,Consumer Defensive,2026-09-22,653.9000244140625,EXPANSION,0.71,low,CONTRACTION,3/5,-0.515,-1.0,-0.984,0.831,0.0,,0.0,28.1975,55.1,6.1889534,1.67,-16.2
GODREJCP.NS,GODREJ CONSUMER PRODUCTS,Consumer Defensive,2026-09-22,873.5999755859375,CONTRACTION,0.89,high,ACCUMULATION,3/5,-0.307,-1.0,0.938,-0.953,0.0,,0.0,46.616863,75.9,7.067446,2.31,11.5
GODREJIND.NS,GODREJ INDUSTRIES LTD,Industrials,2026-09-22,1099.5999755859375,DISTRIBUTION,0.71,low,CONTRACTION,3/5,-0.506,-1.0,-0.5,0.442,-1.0,,0.0,31.489119,60.0,3.3136551,0.0,-18.6
GODREJPROP.NS,GODREJ PROPERTIES LTD,Real Estate,2026-09-22,1699.5,CONTRACTION,0.71,low,,,-0.527,-1.0,-0.5,0.392,1.0,,0.0,31.999622,60.6,2.6723464,0.59,-41.699999999999996
GOKEX.NS,GOKALDAS EXPORTS LTD.,Consumer Cyclical,2026-09-22,695.0499877929688,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.453,-1.0,-0.947,0.465,1.0,,0.0,52.37754,79.3,2.3563573,0.0,6.800000000000001
GOKUL.NS,GOKUL REFOILS & SOLV LTD,Consumer Defensive,2026-09-22,40.400001525878906,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.34,-1.0,-0.973,0.574,1.0,,0.0,19.330145,37.5,1.1020186,0.0,57.599999999999994
GOKULAGRO.NS,GOKUL AGRO RESOURCES LTD,Consumer Defensive,2026-09-22,221.14999389648438,DISTRIBUTION,0.71,low,CONTRACTION,3/5,-0.341,-1.0,-0.502,-0.217,1.0,,0.0,15.530196,29.0,4.59714,0.0,71.5
GOLDENTOBC.NS,GOLDEN TOBACCO LIMITED,Consumer Defensive,2026-09-22,23.649999618530273,ACCUMULATION,0.58,low,CONTRACTION,3/5,-0.537,-1.0,-0.871,-0.114,0.0,,0.0,13.4375,21.4,-0.2018073,0.0,
GOLDIAM.NS,GOLDIAM INTERNATIONAL LTD,Consumer Cyclical,2026-09-22,319.79998779296875,CONTRACTION,0.53,low,ACCUMULATION,3/5,-0.255,-1.0,-0.5,0.482,-0.333,,0.0,23.023756,45.4,4.353271,0.87,120.10000000000001
GOLDTECH.NS,AION-TECH SOLUTIONS LTD,Technology,2026-09-22,41.9900016784668,DISTRIBUTION,0.44,low,CONTRACTION,3/5,-0.341,-1.0,-0.5,0.478,1.0,,0.0,,,0.9550128,0.0,
GOODLUCK.NS,GOODLUCK INDIA LIMITED,Basic Materials,2026-09-22,538.0499877929688,EXPANSION,0.71,low,,,0.46,1.0,0.502,0.336,0.0,,0.0,26.465813,51.5,3.2449203,0.38,59.5
GOPAL.NS,GOPAL SNACKS LIMITED,Consumer Defensive,2026-09-22,258.3500061035156,DISTRIBUTION,0.53,low,ACCUMULATION,1/5,-0.174,0.0,-0.5,-0.194,1.0,,0.0,38.274075,68.9,6.732774,0.39,409.0
GOYALALUM.NS,GOYAL ALUMINIUMS LIMITED,Basic Materials,2026-09-22,5.96999979019165,CONTRACTION,0.89,high,ACCUMULATION,3/5,-0.102,-1.0,0.75,-0.158,1.0,,0.0,24.875,49.3,3.3939738,0.0,83.8
GPIL.NS,GODAWARI POW & ISP LTD,Basic Materials,2026-09-22,232.88999938964844,EXPANSION,0.71,low,CONTRACTION,3/5,-0.828,-1.0,-0.984,-0.987,-0.6,,0.0,18.542196,36.2,2.4628808,0.42,2.7
GPPL.NS,GUJARAT PIPAVAV PORT LTD,Industrials,2026-09-22,164.41000366210938,CONTRACTION,0.36,low,ACCUMULATION,3/5,0.083,0.0,-0.151,-0.02,0.25,,0.0,14.222318,25.2,3.3753517,6.06,41.8
GPTHEALTH.NS,GPT HEALTHCARE LIMITED,Healthcare,2026-09-22,162.7899932861328,ACCUMULATION,0.71,low,EXPANSION,3/5,0.615,1.0,0.515,0.946,0.0,,0.0,28.311304,55.2,4.9578195,1.81,65.7
GPTINFRA.NS,GPT INFRAPROJECTS LTD,Industrials,2026-09-22,118.16000366210938,ACCUMULATION,0.71,low,EXPANSION,3/5,0.24,0.0,0.507,0.437,-0.2,,0.0,15.168165,27.9,2.478188,3.38,4.9
GRANULES.NS,GRANULES INDIA LIMITED,Healthcare,2026-09-22,864.0499877929688,ACCUMULATION,0.53,low,DISTRIBUTION,1/5,-0.064,0.0,-0.689,0.433,-1.0,,0.0,32.061222,60.7,4.210606,0.2,59.8
GRAPHITE.NS,GRAPHITE INDIA LTD,Industrials,2026-09-22,827.75,EXPANSION,0.71,medium,ACCUMULATION,3/5,-0.028,-1.0,0.519,0.369,-1.0,,0.0,76.0101,87.9,2.7602158,0.86,28.4
GRASIM.NS,GRASIM INDUSTRIES LTD,Basic Materials,2026-09-22,3128.199951171875,EXPANSION,0.53,low,DISTRIBUTION,3/5,-0.037,0.0,-0.502,0.355,1.0,,0.0,37.284863,67.4,2.0505579,0.32,51.300000000000004
GRAVITA.NS,GRAVITA INDIA LIMITED,Industrials,2026-09-22,1564.9000244140625,DISTRIBUTION,0.53,low,CONTRACTION,3/5,-0.325,-1.0,-0.5,0.346,0.0,,0.0,29.049564,56.4,4.647219,0.64,14.099999999999998
GREAVESCOT.NS,GREAVES COTTON LTD.,Industrials,2026-09-22,199.6699981689453,CONTRACTION,0.53,low,ACCUMULATION,3/5,-0.075,-1.0,0.938,0.764,-0.25,,0.0,46.981174,76.1,3.2504191,1.01,-22.1
GREENLAM.NS,GREENLAM INDUSTRIES LTD.,Basic Materials,2026-09-22,226.1699981689453,CONTRACTION,0.78,low,,,-0.583,-1.0,-0.5,-0.04,0.0,,0.0,61.79508,84.7,4.8934417,0.17,
GREENPANEL.NS,GREENPANEL INDUSTRIES LTD,Basic Materials,2026-09-22,170.17999267578125,CONTRACTION,0.58,medium,ACCUMULATION,3/5,0.036,0.0,0.736,-0.11,1.0,,0.0,309.41815,98.0,1.5391294,0.3,
GREENPLY.NS,GREENPLY INDUSTRIES LTD,Basic Materials,2026-09-22,296.6499938964844,ACCUMULATION,0.53,low,DISTRIBUTION,3/5,-0.027,0.0,-0.909,0.8,0.0,,0.0,37.503162,67.9,4.10719,0.17,32.0
GREENPOWER.NS,ORIENT GREEN POWER CO LTD,Utilities,2026-09-22,9.0,CONTRACTION,0.89,low,,,-0.629,-1.0,-0.346,-0.439,1.0,,0.0,16.666666,31.6,0.916217,0.0,-19.0
GRINDWELL.NS,GRINDWELL NORTON LIMITED,Industrials,2026-09-22,1941.9000244140625,DISTRIBUTION,0.71,low,EXPANSION,3/5,0.317,0.0,0.75,0.517,0.0,,0.0,49.249302,78.0,8.482394,0.97,22.3
GRINFRA.NS,G R INFRAPROJECTS LIMITED,Industrials,2026-09-22,805.1500244140625,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.138,-1.0,-0.511,-0.04,0.0,,0.0,7.6680956,5.9,0.83058244,0.61,46.400000000000006
GRMOVER.NS,GRM OVERSEAS LIMITED,Consumer Defensive,2026-09-22,80.58999633789062,ACCUMULATION,0.71,low,CONTRACTION,3/5,-0.597,-1.0,-0.495,-0.927,-0.25,,0.0,16.280807,30.9,1.2318108,0.0,10.2
GROBTEA.NS,THE GROB TEA COMPANY LTD,Consumer Defensive,2026-09-22,904.2000122070312,EXPANSION,0.71,low,DISTRIBUTION,2/5,0.041,0.0,-0.529,0.123,1.0,,0.0,13.704152,22.6,1.132403,0.22,141.4
GRPLTD.NS,GRP LIMITED,Consumer Cyclical,2026-09-22,2000.0,ACCUMULATION,0.53,medium,DISTRIBUTION,3/5,0.256,1.0,-0.911,0.933,0.0,,0.0,187.96992,96.7,5.9803605,0.18,140.2
GRSE.NS,GARDEN REACH SHIP&ENG LTD,Industrials,2026-09-22,2399.699951171875,CONTRACTION,0.53,low,ACCUMULATION,1/5,-0.276,0.0,-0.5,-0.605,0.0,,0.0,34.291225,63.6,10.466881,0.83,43.8
GRWRHITECH.NS,GARWARE HI-TECH FILMS LTD,Basic Materials,2026-09-22,6366.5,DISTRIBUTION,0.53,low,ACCUMULATION,3/5,-0.258,-1.0,-0.5,0.47,0.0,,0.0,38.08399,68.7,5.5681934,0.19,59.8
GSFC.NS,GUJ STATE FERT & CHEM LTD,Basic Materials,2026-09-22,152.19000244140625,ACCUMULATION,0.53,low,DISTRIBUTION,2/5,-0.055,0.0,-0.989,-0.093,1.0,,0.0,8.756618,9.2,0.49723434,3.32,14.399999999999999
GSLSU.NS,GLOBAL SURFACES LIMITED,Basic Materials,2026-09-22,30.90999984741211,CONTRACTION,0.44,medium,ACCUMULATION,3/5,-0.059,0.0,0.562,-0.738,0.0,,0.0,,,0.4838836,0.0,
GSS.NS,GSS INFOTECH LIMITED,Technology,2026-09-22,10.539999961853027,CONTRACTION,0.44,low,ACCUMULATION,3/5,0.157,-1.0,0.636,0.836,-0.111,,0.0,,,0.09131391,0.0,
GTECJAINX.NS,G-TEC JAINX EDUCATION LTD,Consumer Defensive,2026-09-22,28.43000030517578,EXPANSION,0.58,low,DISTRIBUTION,1/5,0.176,0.0,-0.59,0.707,1.0,,0.0,,,59.72689,0.0,101.8
GTL.NS,GTL LTD,Communication Services,2026-09-22,6.989999771118164,CONTRACTION,0.36,low,,,-0.15,-1.0,-0.96,0.36,0.0,,0.0,0.12367303,0.1,-0.020189008,0.0,1965.1
GTLINFRA.NS,GTL INFRA.LTD,Technology,2026-09-22,1.1200000047683716,CONTRACTION,0.39,low,,,-0.318,-1.0,-0.929,0.316,-1.0,,0.0,1.3493977,0.7,-0.27979016,0.0,
GTPL.NS,GTPL HATHWAY LIMITED,Communication Services,2026-09-22,55.060001373291016,ACCUMULATION,0.71,high,DISTRIBUTION,2/5,-0.217,1.0,-0.903,0.037,1.0,,0.0,82.17911,89.7,0.5383525,3.63,-78.0
GUFICBIO.NS,GUFIC BIOSCIENCES LTD.,Healthcare,2026-09-22,442.1499938964844,EXPANSION,0.53,medium,DISTRIBUTION,3/5,0.25,1.0,-0.969,0.97,1.0,,0.0,60.403004,83.9,6.6681247,0.02,70.7
GUJALKALI.NS,GUJARAT ALKALIES & CHEM,Basic Materials,2026-09-22,626.5499877929688,EXPANSION,0.58,low,DISTRIBUTION,3/5,-0.165,0.0,-0.518,0.44,1.0,,0.0,69.155624,86.6,0.88632965,2.81,
GUJAPOLLO.NS,GUJ. APOLLO IND. LTD.,Industrials,2026-09-22,337.3999938964844,CONTRACTION,0.71,low,,,-0.573,0.0,-0.604,-0.686,0.0,,0.0,75.82023,87.8,0.86907244,0.58,-24.099999999999998
GUJENERGY.NS,GUJARAT ENERGY LIMITED,Utilities,2026-09-22,230.39999389648438,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.486,-1.0,-0.953,-0.993,1.0,,0.0,8.8786125,9.5,1.1703808,3.73,204.99999999999997
GUJRAFFIA.NS,GUJARAT RAFFIA INDUST LTD,Unknown,2026-09-22,39.209999084472656,EXPANSION,0.53,low,CONTRACTION,3/5,-0.392,-1.0,-0.931,0.299,1.0,,0.0,18.94203,36.8,0.94902694,0.0,39.2
GUJTHEM.NS,GUJARAT THEMIS BIOSYN LTD,Healthcare,2026-09-22,411.6499938964844,EXPANSION,0.53,low,DISTRIBUTION,3/5,0.008,0.0,-0.969,1.0,-1.0,,0.0,91.68152,91.5,15.587488,0.16,22.1
GULFOILLUB.NS,GULF OIL LUB. IND. LTD.,Basic Materials,2026-09-22,1050.9000244140625,DISTRIBUTION,0.71,low,EXPANSION,3/5,0.129,0.0,-0.5,0.482,1.0,,0.0,13.984032,23.9,3.3788173,5.67,28.4
GULFPETRO.NS,GP PETROLEUMS LIMITED,Energy,2026-09-22,63.45000076293945,DISTRIBUTION,0.53,low,,,0.103,-1.0,-0.501,0.913,0.0,,0.0,7.9611044,6.4,0.9108396,0.81,219.49999999999997
GULPOLY.NS,GULSHAN POLYOLS LIMITED,Basic Materials,2026-09-22,173.10000610351562,DISTRIBUTION,0.36,low,ACCUMULATION,3/5,-0.053,-1.0,-0.5,0.29,1.0,,0.0,7.319239,5.3,1.5021869,0.88,307.2
GVKPIL.NS,GVK POW. & INFRA LTD.,Utilities,2026-09-22,2.490000009536743,CONTRACTION,0.67,medium,ACCUMULATION,3/5,-0.223,-1.0,0.574,-0.243,-1.0,,0.0,,,-0.25635746,0.0,
GVPIL.NS,GE POWER INDIA LIMITED,Industrials,2026-09-22,673.0999755859375,EXPANSION,0.89,low,,,0.257,0.0,0.37,0.023,0.0,,0.0,13.221371,20.5,7.767853,1.02,54.800000000000004
GVPTECH.NS,GVP INFOTECH LIMITED,Technology,2026-09-22,7.389999866485596,EXPANSION,0.39,low,CONTRACTION,3/5,-0.151,-1.0,-0.967,0.94,0.0,,0.0,,,1.5155865,2.75,74.5
GVT&D.NS,GE VERNOVA T&D INDIA LTD,Industrials,2026-09-22,4348.0,EXPANSION,0.53,low,CONTRACTION,2/5,-0.482,0.0,-0.982,-0.947,0.0,,0.0,85.121376,90.2,41.37721,0.23,24.7
HAL.NS,HINDUSTAN AERONAUTICS LTD,Industrials,2026-09-22,4800.0,DISTRIBUTION,0.53,low,CONTRACTION,3/5,-0.355,-1.0,-0.987,0.694,1.0,,0.0,34.416004,63.9,7.821717,0.41,14.899999999999999
HALEOSLABS.NS,HALEOS LABS LIMITED,Healthcare,2026-09-22,1500.0,DISTRIBUTION,0.53,low,EXPANSION,3/5,0.318,1.0,0.947,0.326,-1.0,,0.0,28.73013,55.9,2.1253052,0.1,-36.3
